,P_kbar,T_K,XH2O,V
48415,77.15384615,735.8974359,0.384615385,17.89852412
48416,77.15384615,735.8974359,0.41025641,17.64287079
48417,77.15384615,735.8974359,0.435897436,17.38713209
48418,77.15384615,735.8974359,0.461538462,17.13127162
48419,77.15384615,735.8974359,0.487179487,16.87524892
48420,77.15384615,735.8974359,0.512820513,16.61901853
48421,77.15384615,735.8974359,0.538461538,16.36253148
48422,77.15384615,735.8974359,0.564102564,16.10573087
48423,77.15384615,735.8974359,0.58974359,15.84855416
48424,77.15384615,735.8974359,0.615384615,15.59093117
48425,77.15384615,735.8974359,0.641025641,15.33278299
48426,77.15384615,735.8974359,0.666666667,15.07402061
48427,77.15384615,735.8974359,0.692307692,14.81454338
48428,77.15384615,735.8974359,0.717948718,14.55423703
48429,77.15384615,735.8974359,0.743589744,14.29297133
48430,77.15384615,735.8974359,0.769230769,14.03059658
48431,77.15384615,735.8974359,0.794871795,13.76694277
48432,77.15384615,735.8974359,0.820512821,13.50180996
48433,77.15384615,735.8974359,0.846153846,13.23496704
48434,77.15384615,735.8974359,0.871794872,12.96614263
48435,77.15384615,735.8974359,0.897435897,12.69501554
48436,77.15384615,735.8974359,0.923076923,12.42120209
48437,77.15384615,735.8974359,0.948717949,12.14423885
48438,77.15384615,735.8974359,0.974358974,11.86355872
48439,77.15384615,735.8974359,1.0,11.57845786
48440,77.15384615,779.4871795,0.0,21.89139608
48441,77.15384615,779.4871795,0.025641026,21.63863812
48442,77.15384615,779.4871795,0.051282051,21.38588842
48443,77.15384615,779.4871795,0.076923077,21.13313496
48444,77.15384615,779.4871795,0.102564103,20.88036374
48445,77.15384615,779.4871795,0.128205128,20.62756269
48446,77.15384615,779.4871795,0.153846154,20.37471456
48447,77.15384615,779.4871795,0.179487179,20.12180237
48448,77.15384615,779.4871795,0.205128205,19.86880748
48449,77.15384615,779.4871795,0.230769231,19.61570944
48450,77.15384615,779.4871795,0.256410256,19.36248588
48451,77.15384615,779.4871795,0.282051282,19.10911227
48452,77.15384615,779.4871795,0.307692308,18.85556169
48453,77.15384615,779.4871795,0.333333333,18.6018046
48454,77.15384615,779.4871795,0.358974359,18.34780854
48455,77.15384615,779.4871795,0.384615385,18.09353777
48456,77.15384615,779.4871795,0.41025641,17.83895292
48457,77.15384615,779.4871795,0.435897436,17.58401054
48458,77.15384615,779.4871795,0.461538462,17.3286626
48459,77.15384615,779.4871795,0.487179487,17.07285533
48460,77.15384615,779.4871795,0.512820513,16.81653119
48461,77.15384615,779.4871795,0.538461538,16.55962338
48462,77.15384615,779.4871795,0.564102564,16.30205882
48463,77.15384615,779.4871795,0.58974359,16.04375576
48464,77.15384615,779.4871795,0.615384615,15.78462249
48465,77.15384615,779.4871795,0.641025641,15.52455588
48466,77.15384615,779.4871795,0.666666667,15.26343957
48467,77.15384615,779.4871795,0.692307692,15.00114173
48468,77.15384615,779.4871795,0.717948718,14.73751245
48469,77.15384615,779.4871795,0.743589744,14.47238045
48470,77.15384615,779.4871795,0.769230769,14.20554856
48471,77.15384615,779.4871795,0.794871795,13.93679091
48472,77.15384615,779.4871795,0.820512821,13.66584242
48473,77.15384615,779.4871795,0.846153846,13.39239429
48474,77.15384615,779.4871795,0.871794872,13.11608202
48475,77.15384615,779.4871795,0.897435897,12.83647161
48476,77.15384615,779.4871795,0.923076923,12.5530409
48477,77.15384615,779.4871795,0.948717949,12.26515415
48478,77.15384615,779.4871795,0.974358974,11.97202613
48479,77.15384615,779.4871795,1.0,11.67267191
48480,77.15384615,823.0769231,0.0,22.02697808
48481,77.15384615,823.0769231,0.025641026,21.79023157
48482,77.15384615,823.0769231,0.051282051,21.55370217
48483,77.15384615,823.0769231,0.076923077,21.31736755
48484,77.15384615,823.0769231,0.102564103,21.08120418
48485,77.15384615,823.0769231,0.128205128,20.84518279
48486,77.15384615,823.0769231,0.153846154,20.60927124
48487,77.15384615,823.0769231,0.179487179,20.37343309
48488,77.15384615,823.0769231,0.205128205,20.13762702
48489,77.15384615,823.0769231,0.230769231,19.90180633
48490,77.15384615,823.0769231,0.256410256,19.66591821
48491,77.15384615,823.0769231,0.282051282,19.42990303
48492,77.15384615,823.0769231,0.307692308,19.19369345
48493,77.15384615,823.0769231,0.333333333,18.95721345
48494,77.15384615,823.0769231,0.358974359,18.72037713
48495,77.15384615,823.0769231,0.384615385,18.48308743
48496,77.15384615,823.0769231,0.41025641,18.2452346
48497,77.15384615,823.0769231,0.435897436,18.00669434
48498,77.15384615,823.0769231,0.461538462,17.76732574
48499,77.15384615,823.0769231,0.487179487,17.52696819
48500,77.15384615,823.0769231,0.512820513,17.28544114
48501,77.15384615,823.0769231,0.538461538,17.04253585
48502,77.15384615,823.0769231,0.564102564,16.79801497
48503,77.15384615,823.0769231,0.58974359,16.55160625
48504,77.15384615,823.0769231,0.615384615,16.30299627
48505,77.15384615,823.0769231,0.641025641,16.05182281
48506,77.15384615,823.0769231,0.666666667,15.79766531
48507,77.15384615,823.0769231,0.692307692,15.54003288
48508,77.15384615,823.0769231,0.717948718,15.27834903
48509,77.15384615,823.0769231,0.743589744,15.01193195
48510,77.15384615,823.0769231,0.769230769,14.7399687
48511,77.15384615,823.0769231,0.794871795,14.46148029
48512,77.15384615,823.0769231,0.820512821,14.17527697
48513,77.15384615,823.0769231,0.846153846,13.87988917
48514,77.15384615,823.0769231,0.871794872,13.57347808
48515,77.15384615,823.0769231,0.897435897,13.2536978
48516,77.15384615,823.0769231,0.923076923,12.91748795
48517,77.15384615,823.0769231,0.948717949,12.56074489
48518,77.15384615,823.0769231,0.974358974,12.17777421
48519,77.15384615,823.0769231,1.0,11.76032608
48520,77.15384615,866.6666667,0.0,22.15063145
48521,77.15384615,866.6666667,0.025641026,21.87041932
48522,77.15384615,866.6666667,0.051282051,21.59135398
48523,77.15384615,866.6666667,0.076923077,21.31349311
48524,77.15384615,866.6666667,0.102564103,21.03689648
48525,77.15384615,866.6666667,0.128205128,20.76162459
48526,77.15384615,866.6666667,0.153846154,20.48773834
48527,77.15384615,866.6666667,0.179487179,20.21529847
48528,77.15384615,866.6666667,0.205128205,19.94436504
48529,77.15384615,866.6666667,0.230769231,19.67499666
48530,77.15384615,866.6666667,0.256410256,19.4072497
48531,77.15384615,866.6666667,0.282051282,19.14117725
48532,77.15384615,866.6666667,0.307692308,18.87682793
48533,77.15384615,866.6666667,0.333333333,18.61424458
48534,77.15384615,866.6666667,0.358974359,18.35346254
48535,77.15384615,866.6666667,0.384615385,18.0945079
48536,77.15384615,866.6666667,0.41025641,17.83739444
48537,77.15384615,866.6666667,0.435897436,17.58212475
48538,77.15384615,866.6666667,0.461538462,17.32868108
48539,77.15384615,866.6666667,0.487179487,17.07702704
48540,77.15384615,866.6666667,0.512820513,16.82710206
48541,77.15384615,866.6666667,0.538461538,16.57881703
48542,77.15384615,866.6666667,0.564102564,16.33204908
48543,77.15384615,866.6666667,0.58974359,16.08663563
48544,77.15384615,866.6666667,0.615384615,15.84236731
48545,77.15384615,866.6666667,0.641025641,15.59897973
48546,77.15384615,866.6666667,0.666666667,15.3561436
48547,77.15384615,866.6666667,0.692307692,15.11345294
48548,77.15384615,866.6666667,0.717948718,14.87041063
48549,77.15384615,866.6666667,0.743589744,14.62641006
48550,77.15384615,866.6666667,0.769230769,14.38071562
48551,77.15384615,866.6666667,0.794871795,14.13242878
48552,77.15384615,866.6666667,0.820512821,13.88045501
48553,77.15384615,866.6666667,0.846153846,13.62345188
48554,77.15384615,866.6666667,0.871794872,13.35975982
48555,77.15384615,866.6666667,0.897435897,13.08730404
48556,77.15384615,866.6666667,0.923076923,12.80345102
48557,77.15384615,866.6666667,0.948717949,12.50479059
48558,77.15384615,866.6666667,0.974358974,12.18679016
48559,77.15384615,866.6666667,1.0,11.84322013
48560,77.15384615,910.2564103,0.0,22.26564362
48561,77.15384615,910.2564103,0.025641026,21.96206727
48562,77.15384615,910.2564103,0.051282051,21.65929643
48563,77.15384615,910.2564103,0.076923077,21.35741514
48564,77.15384615,910.2564103,0.102564103,21.05651386
48565,77.15384615,910.2564103,0.128205128,20.75668981
48566,77.15384615,910.2564103,0.153846154,20.45804727
48567,77.15384615,910.2564103,0.179487179,20.16069786
48568,77.15384615,910.2564103,0.205128205,19.8647607
48569,77.15384615,910.2564103,0.230769231,19.57036261
48570,77.15384615,910.2564103,0.256410256,19.27763807
48571,77.15384615,910.2564103,0.282051282,18.98672915
48572,77.15384615,910.2564103,0.307692308,18.69778522
48573,77.15384615,910.2564103,0.333333333,18.4109625
48574,77.15384615,910.2564103,0.358974359,18.12642266
48575,77.15384615,910.2564103,0.384615385,17.84433473
48576,77.15384615,910.2564103,0.41025641,17.56486848
48577,77.15384615,910.2564103,0.435897436,17.28819681
48578,77.15384615,910.2564103,0.461538462,17.01449198
48579,77.15384615,910.2564103,0.487179487,16.74392264
48580,77.15384615,910.2564103,0.512820513,16.47665024
48581,77.15384615,910.2564103,0.538461538,16.21282458
48582,77.15384615,910.2564103,0.564102564,15.95257853
48583,77.15384615,910.2564103,0.58974359,15.69602182
48584,77.15384615,910.2564103,0.615384615,15.44323375
48585,77.15384615,910.2564103,0.641025641,15.19425476
48586,77.15384615,910.2564103,0.666666667,14.94907683
48587,77.15384615,910.2564103,0.692307692,14.70763199
48588,77.15384615,910.2564103,0.717948718,14.4697823
48589,77.15384615,910.2564103,0.743589744,14.23530153
48590,77.15384615,910.2564103,0.769230769,14.00386286
48591,77.15384615,910.2564103,0.794871795,13.77501946
48592,77.15384615,910.2564103,0.820512821,13.54818354
48593,77.15384615,910.2564103,0.846153846,13.32260161
48594,77.15384615,910.2564103,0.871794872,13.09732443
48595,77.15384615,910.2564103,0.897435897,12.87116946
48596,77.15384615,910.2564103,0.923076923,12.6426722
48597,77.15384615,910.2564103,0.948717949,12.41001961
48598,77.15384615,910.2564103,0.974358974,12.17096269
48599,77.15384615,910.2564103,1.0,11.92267418
48600,77.15384615,953.8461538,0.0,22.37443571
48601,77.15384615,953.8461538,0.025641026,22.06921691
48602,77.15384615,953.8461538,0.051282051,21.76401819
48603,77.15384615,953.8461538,0.076923077,21.45888708
48604,77.15384615,953.8461538,0.102564103,21.15387734
48605,77.15384615,953.8461538,0.128205128,20.84904971
48606,77.15384615,953.8461538,0.153846154,20.54447275
48607,77.15384615,953.8461538,0.179487179,20.2402238
48608,77.15384615,953.8461538,0.205128205,19.93638994
48609,77.15384615,953.8461538,0.230769231,19.63306919
48610,77.15384615,953.8461538,0.256410256,19.33037169
48611,77.15384615,953.8461538,0.282051282,19.02842116
48612,77.15384615,953.8461538,0.307692308,18.72735628
48613,77.15384615,953.8461538,0.333333333,18.42733193
48614,77.15384615,953.8461538,0.358974359,18.12852291
48615,77.15384615,953.8461538,0.384615385,17.83112213
48616,77.15384615,953.8461538,0.41025641,17.53534543
48617,77.15384615,953.8461538,0.435897436,17.24143252
48618,77.15384615,953.8461538,0.461538462,16.9496488
48619,77.15384615,953.8461538,0.487179487,16.6602871
48620,77.15384615,953.8461538,0.512820513,16.37366918
48621,77.15384615,953.8461538,0.538461538,16.09014683
48622,77.15384615,953.8461538,0.564102564,15.81010236
48623,77.15384615,953.8461538,0.58974359,15.53394833
48624,77.15384615,953.8461538,0.615384615,15.26212611
48625,77.15384615,953.8461538,0.641025641,14.99510249
48626,77.15384615,953.8461538,0.666666667,14.73336812
48627,77.15384615,953.8461538,0.692307692,14.4774254
48628,77.15384615,953.8461538,0.717948718,14.22778387
48629,77.15384615,953.8461538,0.743589744,13.98494669
48630,77.15384615,953.8461538,0.769230769,13.74939582
48631,77.15384615,953.8461538,0.794871795,13.52157414
48632,77.15384615,953.8461538,0.820512821,13.3018648
48633,77.15384615,953.8461538,0.846153846,13.09056821
48634,77.15384615,953.8461538,0.871794872,12.8878774
48635,77.15384615,953.8461538,0.897435897,12.69385277
48636,77.15384615,953.8461538,0.923076923,12.5083974
48637,77.15384615,953.8461538,0.948717949,12.33123377
48638,77.15384615,953.8461538,0.974358974,12.16188596
48639,77.15384615,953.8461538,1.0,11.99965991
48640,77.15384615,997.4358974,0.0,22.4787984
48641,77.15384615,997.4358974,0.025641026,22.20750674
48642,77.15384615,997.4358974,0.051282051,21.93568123
48643,77.15384615,997.4358974,0.076923077,21.66331734
48644,77.15384615,997.4358974,0.102564103,21.3904117
48645,77.15384615,997.4358974,0.128205128,21.11696238
48646,77.15384615,997.4358974,0.153846154,20.84296919
48647,77.15384615,997.4358974,0.179487179,20.56843398
48648,77.15384615,997.4358974,0.205128205,20.29336109
48649,77.15384615,997.4358974,0.230769231,20.01775776
48650,77.15384615,997.4358974,0.256410256,19.74163474
48651,77.15384615,997.4358974,0.282051282,19.46500685
48652,77.15384615,997.4358974,0.307692308,19.1878938
48653,77.15384615,997.4358974,0.333333333,18.91032054
48654,77.15384615,997.4358974,0.358974359,18.63232065
48655,77.15384615,997.4358974,0.384615385,18.3539334
48656,77.15384615,997.4358974,0.41025641,18.07520857
48657,77.15384615,997.4358974,0.435897436,17.79620699
48658,77.15384615,997.4358974,0.461538462,17.51700256
48659,77.15384615,997.4358974,0.487179487,17.23768451
48660,77.15384615,997.4358974,0.512820513,16.95836014
48661,77.15384615,997.4358974,0.538461538,16.67915789
48662,77.15384615,997.4358974,0.564102564,16.40023094
48663,77.15384615,997.4358974,0.58974359,16.1217614
48664,77.15384615,997.4358974,0.615384615,15.84396501
48665,77.15384615,997.4358974,0.641025641,15.5670965
48666,77.15384615,997.4358974,0.666666667,15.29145495
48667,77.15384615,997.4358974,0.692307692,15.01739328
48668,77.15384615,997.4358974,0.717948718,14.74531992
48669,77.15384615,997.4358974,0.743589744,14.4757105
48670,77.15384615,997.4358974,0.769230769,14.20911333
48671,77.15384615,997.4358974,0.794871795,13.94615573
48672,77.15384615,997.4358974,0.820512821,13.68754882
48673,77.15384615,997.4358974,0.846153846,13.43408949
48674,77.15384615,997.4358974,0.871794872,13.18665828
48675,77.15384615,997.4358974,0.897435897,12.94621141
48676,77.15384615,997.4358974,0.923076923,12.71376516
48677,77.15384615,997.4358974,0.948717949,12.49037016
48678,77.15384615,997.4358974,0.974358974,12.27707923
48679,77.15384615,997.4358974,1.0,12.07489503
48680,77.15384615,1041.025641,0.0,22.58006355
48681,77.15384615,1041.025641,0.025641026,22.3223648
48682,77.15384615,1041.025641,0.051282051,22.06348787
48683,77.15384615,1041.025641,0.076923077,21.80339321
48684,77.15384615,1041.025641,0.102564103,21.54204015
48685,77.15384615,1041.025641,0.128205128,21.27938698
48686,77.15384615,1041.025641,0.153846154,21.01539114
48687,77.15384615,1041.025641,0.179487179,20.75000939
48688,77.15384615,1041.025641,0.205128205,20.48319808
48689,77.15384615,1041.025641,0.230769231,20.21491348
48690,77.15384615,1041.025641,0.256410256,19.94511229
48691,77.15384615,1041.025641,0.282051282,19.67375218
48692,77.15384615,1041.025641,0.307692308,19.40079258
48693,77.15384615,1041.025641,0.333333333,19.12619513
48694,77.15384615,1041.025641,0.358974359,18.84992748
48695,77.15384615,1041.025641,0.384615385,18.57196044
48696,77.15384615,1041.025641,0.41025641,18.29227362
48697,77.15384615,1041.025641,0.435897436,18.01085696
48698,77.15384615,1041.025641,0.461538462,17.72771407
48699,77.15384615,1041.025641,0.487179487,17.4428665
48700,77.15384615,1041.025641,0.512820513,17.15635922
48701,77.15384615,1041.025641,0.538461538,16.86826751
48702,77.15384615,1041.025641,0.564102564,16.57870577
48703,77.15384615,1041.025641,0.58974359,16.28783868
48704,77.15384615,1041.025641,0.615384615,15.99589523
48705,77.15384615,1041.025641,0.641025641,15.70318646
48706,77.15384615,1041.025641,0.666666667,15.41012706
48707,77.15384615,1041.025641,0.692307692,15.11726473
48708,77.15384615,1041.025641,0.717948718,14.82530928
48709,77.15384615,1041.025641,0.743589744,14.53517497
48710,77.15384615,1041.025641,0.769230769,14.24802363
48711,77.15384615,1041.025641,0.794871795,13.96531211
48712,77.15384615,1041.025641,0.820512821,13.68883775
48713,77.15384615,1041.025641,0.846153846,13.42077292
48714,77.15384615,1041.025641,0.871794872,13.16367474
48715,77.15384615,1041.025641,0.897435897,12.9204509
48716,77.15384615,1041.025641,0.923076923,12.69426054
48717,77.15384615,1041.025641,0.948717949,12.48833312
48718,77.15384615,1041.025641,0.974358974,12.30570779
48719,77.15384615,1041.025641,1.0,12.1489111
48720,77.15384615,1084.615385,0.0,22.67922408
48721,77.15384615,1084.615385,0.025641026,22.43264211
48722,77.15384615,1084.615385,0.051282051,22.18467934
48723,77.15384615,1084.615385,0.076923077,21.93528899
48724,77.15384615,1084.615385,0.102564103,21.68442251
48725,77.15384615,1084.615385,0.128205128,21.43202953
48726,77.15384615,1084.615385,0.153846154,21.17805795
48727,77.15384615,1084.615385,0.179487179,20.92245396
48728,77.15384615,1084.615385,0.205128205,20.66516218
48729,77.15384615,1084.615385,0.230769231,20.40612584
48730,77.15384615,1084.615385,0.256410256,20.14528697
48731,77.15384615,1084.615385,0.282051282,19.8825868
48732,77.15384615,1084.615385,0.307692308,19.61796618
48733,77.15384615,1084.615385,0.333333333,19.35136536
48734,77.15384615,1084.615385,0.358974359,19.08272875
48735,77.15384615,1084.615385,0.384615385,18.81199919
48736,77.15384615,1084.615385,0.41025641,18.53912478
48737,77.15384615,1084.615385,0.435897436,18.26405906
48738,77.15384615,1084.615385,0.461538462,17.98676348
48739,77.15384615,1084.615385,0.487179487,17.70721053
48740,77.15384615,1084.615385,0.512820513,17.42538792
48741,77.15384615,1084.615385,0.538461538,17.14130387
48742,77.15384615,1084.615385,0.564102564,16.85499404
48743,77.15384615,1084.615385,0.58974359,16.56653049
48744,77.15384615,1084.615385,0.615384615,16.27603322
48745,77.15384615,1084.615385,0.641025641,15.9836851
48746,77.15384615,1084.615385,0.666666667,15.68975103
48747,77.15384615,1084.615385,0.692307692,15.394602
48748,77.15384615,1084.615385,0.717948718,15.09874829
48749,77.15384615,1084.615385,0.743589744,14.80287415
48750,77.15384615,1084.615385,0.769230769,14.50788871
48751,77.15384615,1084.615385,0.794871795,14.21498088
48752,77.15384615,1084.615385,0.820512821,13.92568275
48753,77.15384615,1084.615385,0.846153846,13.64193527
48754,77.15384615,1084.615385,0.871794872,13.366146
48755,77.15384615,1084.615385,0.897435897,13.10122134
48756,77.15384615,1084.615385,0.923076923,12.85054713
48757,77.15384615,1084.615385,0.948717949,12.61788425
48758,77.15384615,1084.615385,0.974358974,12.4071558
48759,77.15384615,1084.615385,1.0,12.22210245
48760,77.15384615,1128.205128,0.0,22.77702103
48761,77.15384615,1128.205128,0.025641026,22.5378831
48762,77.15384615,1128.205128,0.051282051,22.29721436
48763,77.15384615,1128.205128,0.076923077,22.05496479
48764,77.15384615,1128.205128,0.102564103,21.8110822
48765,77.15384615,1128.205128,0.128205128,21.56551223
48766,77.15384615,1128.205128,0.153846154,21.31819824
48767,77.15384615,1128.205128,0.179487179,21.0690814
48768,77.15384615,1128.205128,0.205128205,20.81810063
48769,77.15384615,1128.205128,0.230769231,20.56519268
48770,77.15384615,1128.205128,0.256410256,20.3102923
48771,77.15384615,1128.205128,0.282051282,20.05333233
48772,77.15384615,1128.205128,0.307692308,19.79424408
48773,77.15384615,1128.205128,0.333333333,19.53295766
48774,77.15384615,1128.205128,0.358974359,19.26940193
48775,77.15384615,1128.205128,0.384615385,19.00350808
48776,77.15384615,1128.205128,0.41025641,18.73520585
48777,77.15384615,1128.205128,0.435897436,18.46442863
48778,77.15384615,1128.205128,0.461538462,18.19111421
48779,77.15384615,1128.205128,0.487179487,17.91520714
48780,77.15384615,1128.205128,0.512820513,17.63666198
48781,77.15384615,1128.205128,0.538461538,17.3554475
48782,77.15384615,1128.205128,0.564102564,17.07155219
48783,77.15384615,1128.205128,0.58974359,16.78499161
48784,77.15384615,1128.205128,0.615384615,16.49581784
48785,77.15384615,1128.205128,0.641025641,16.20413201
48786,77.15384615,1128.205128,0.666666667,15.91010062
48787,77.15384615,1128.205128,0.692307692,15.61397684
48788,77.15384615,1128.205128,0.717948718,15.31612765
48789,77.15384615,1128.205128,0.743589744,15.0170711
48790,77.15384615,1128.205128,0.769230769,14.71751803
48791,77.15384615,1128.205128,0.794871795,14.41843073
48792,77.15384615,1128.205128,0.820512821,14.12108942
48793,77.15384615,1128.205128,0.846153846,13.82716967
48794,77.15384615,1128.205128,0.871794872,13.53882413
48795,77.15384615,1128.205128,0.897435897,13.25875592
48796,77.15384615,1128.205128,0.923076923,12.99026083
48797,77.15384615,1128.205128,0.948717949,12.73720359
48798,77.15384615,1128.205128,0.974358974,12.50388447
48799,77.15384615,1128.205128,1.0,12.29476153
48800,77.15384615,1171.794872,0.0,22.87400687
48801,77.15384615,1171.794872,0.025641026,22.63994919
48802,77.15384615,1171.794872,0.051282051,22.40424878
48803,77.15384615,1171.794872,0.076923077,22.16685415
48804,77.15384615,1171.794872,0.102564103,21.92771148
48805,77.15384615,1171.794872,0.128205128,21.68676446
48806,77.15384615,1171.794872,0.153846154,21.44395426
48807,77.15384615,1171.794872,0.179487179,21.19921945
48808,77.15384615,1171.794872,0.205128205,20.95249599
48809,77.15384615,1171.794872,0.230769231,20.70371721
48810,77.15384615,1171.794872,0.256410256,20.45281384
48811,77.15384615,1171.794872,0.282051282,20.19971408
48812,77.15384615,1171.794872,0.307692308,19.94434381
48813,77.15384615,1171.794872,0.333333333,19.6866268
48814,77.15384615,1171.794872,0.358974359,19.42648425
48815,77.15384615,1171.794872,0.384615385,19.16383907
48816,77.15384615,1171.794872,0.41025641,18.89861032
48817,77.15384615,1171.794872,0.435897436,18.63071914
48818,77.15384615,1171.794872,0.461538462,18.3600887
48819,77.15384615,1171.794872,0.487179487,18.08664611
48820,77.15384615,1171.794872,0.512820513,17.810325
48821,77.15384615,1171.794872,0.538461538,17.53106897
48822,77.15384615,1171.794872,0.564102564,17.24883615
48823,77.15384615,1171.794872,0.58974359,16.9636052
48824,77.15384615,1171.794872,0.615384615,16.67538346
48825,77.15384615,1171.794872,0.641025641,16.3842175
48826,77.15384615,1171.794872,0.666666667,16.09020723
48827,77.15384615,1171.794872,0.692307692,15.79352452
48828,77.15384615,1171.794872,0.717948718,15.49443688
48829,77.15384615,1171.794872,0.743589744,15.19334296
48830,77.15384615,1171.794872,0.769230769,14.89080774
48831,77.15384615,1171.794872,0.794871795,14.58762098
48832,77.15384615,1171.794872,0.820512821,14.28486181
48833,77.15384615,1171.794872,0.846153846,13.98397918
48834,77.15384615,1171.794872,0.871794872,13.6868841
48835,77.15384615,1171.794872,0.897435897,13.39604541
48836,77.15384615,1171.794872,0.923076923,13.11457185
48837,77.15384615,1171.794872,0.948717949,12.84624889
48838,77.15384615,1171.794872,0.974358974,12.5954831
48839,77.15384615,1171.794872,1.0,12.36710476
48840,77.15384615,1215.384615,0.0,22.97059191
48841,77.15384615,1215.384615,0.025641026,22.73995666
48842,77.15384615,1215.384615,0.051282051,22.50759702
48843,77.15384615,1215.384615,0.076923077,22.27346098
48844,77.15384615,1215.384615,0.102564103,22.03749402
48845,77.15384615,1215.384615,0.128205128,21.79963896
48846,77.15384615,1215.384615,0.153846154,21.55983594
48847,77.15384615,1215.384615,0.179487179,21.31802225
48848,77.15384615,1215.384615,0.205128205,21.07413229
48849,77.15384615,1215.384615,0.230769231,20.82809753
48850,77.15384615,1215.384615,0.256410256,20.57984647
48851,77.15384615,1215.384615,0.282051282,20.32930465
48852,77.15384615,1215.384615,0.307692308,20.07639476
48853,77.15384615,1215.384615,0.333333333,19.82103675
48854,77.15384615,1215.384615,0.358974359,19.56314814
48855,77.15384615,1215.384615,0.384615385,19.30264377
48856,77.15384615,1215.384615,0.41025641,19.03943899
48857,77.15384615,1215.384615,0.435897436,18.7734461
48858,77.15384615,1215.384615,0.461538462,18.50457886
48859,77.15384615,1215.384615,0.487179487,18.23275305
48860,77.15384615,1215.384615,0.512820513,17.95788858
48861,77.15384615,1215.384615,0.538461538,17.67991237
48862,77.15384615,1215.384615,0.564102564,17.39876223
48863,77.15384615,1215.384615,0.58974359,17.11439203
48864,77.15384615,1215.384615,0.615384615,16.82677867
48865,77.15384615,1215.384615,0.641025641,16.53593135
48866,77.15384615,1215.384615,0.666666667,16.24190395
48867,77.15384615,1215.384615,0.692307692,15.94481153
48868,77.15384615,1215.384615,0.717948718,15.64485231
48869,77.15384615,1215.384615,0.743589744,15.34233629
48870,77.15384615,1215.384615,0.769230769,15.0377255
48871,77.15384615,1215.384615,0.794871795,14.73168018
48872,77.15384615,1215.384615,0.820512821,14.42512576
48873,77.15384615,1215.384615,0.846153846,14.11933153
48874,77.15384615,1215.384615,0.871794872,13.81600635
48875,77.15384615,1215.384615,0.897435897,13.51740589
48876,77.15384615,1215.384615,0.923076923,13.22643854
48877,77.15384615,1215.384615,0.948717949,12.94674385
48878,77.15384615,1215.384615,0.974358974,12.68269885
48879,77.15384615,1215.384615,1.0,12.43929154
48880,77.15384615,1258.974359,0.0,23.06707871
48881,77.15384615,1258.974359,0.025641026,22.83867067
48882,77.15384615,1258.974359,0.051282051,22.60848005
48883,77.15384615,1258.974359,0.076923077,22.37645473
48884,77.15384615,1258.974359,0.102564103,22.14253999
48885,77.15384615,1258.974359,0.128205128,21.90667836
48886,77.15384615,1258.974359,0.153846154,21.66880952
48887,77.15384615,1258.974359,0.179487179,21.42887015
48888,77.15384615,1258.974359,0.205128205,21.1867939
48889,77.15384615,1258.974359,0.230769231,20.94251122
48890,77.15384615,1258.974359,0.256410256,20.69594939
48891,77.15384615,1258.974359,0.282051282,20.4470324
48892,77.15384615,1258.974359,0.307692308,20.19568105
48893,77.15384615,1258.974359,0.333333333,19.941813
48894,77.15384615,1258.974359,0.358974359,19.68534292
48895,77.15384615,1258.974359,0.384615385,19.42618214
48896,77.15384615,1258.974359,0.41025641,19.16424214
48897,77.15384615,1258.974359,0.435897436,18.89942997
48898,77.15384615,1258.974359,0.461538462,18.63165325
48899,77.15384615,1258.974359,0.487179487,18.36082025
48900,77.15384615,1258.974359,0.512820513,18.08684173
48901,77.15384615,1258.974359,0.538461538,17.80963341
48902,77.15384615,1258.974359,0.564102564,17.52911935
48903,77.15384615,1258.974359,0.58974359,17.24523649
48904,77.15384615,1258.974359,0.615384615,16.95794084
48905,77.15384615,1258.974359,0.641025641,16.66721575
48906,77.15384615,1258.974359,0.666666667,16.37308302
48907,77.15384615,1258.974359,0.692307692,16.07561785
48908,77.15384615,1258.974359,0.717948718,15.7749689
48909,77.15384615,1258.974359,0.743589744,15.47138426
48910,77.15384615,1258.974359,0.769230769,15.16525024
48911,77.15384615,1258.974359,0.794871795,14.8571324
48912,77.15384615,1258.974359,0.820512821,14.54784148
48913,77.15384615,1258.974359,0.846153846,14.23850938
48914,77.15384615,1258.974359,0.871794872,13.9306853
48915,77.15384615,1258.974359,0.897435897,13.62644805
48916,77.15384615,1258.974359,0.923076923,13.32852575
48917,77.15384615,1258.974359,0.948717949,13.04040125
48918,77.15384615,1258.974359,0.974358974,12.76636285
48919,77.15384615,1258.974359,1.0,12.51143831
48920,77.15384615,1302.564103,0.0,23.16368784
48921,77.15384615,1302.564103,0.025641026,22.93664564
48922,77.15384615,1302.564103,0.051282051,22.70777987
48923,77.15384615,1302.564103,0.076923077,22.4770385
48924,77.15384615,1302.564103,0.102564103,22.24436685
48925,77.15384615,1302.564103,0.128205128,22.00970739
48926,77.15384615,1302.564103,0.153846154,21.77299965
48927,77.15384615,1302.564103,0.179487179,21.53418007
48928,77.15384615,1302.564103,0.205128205,21.29318191
48929,77.15384615,1302.564103,0.230769231,21.04993513
48930,77.15384615,1302.564103,0.256410256,20.80436631
48931,77.15384615,1302.564103,0.282051282,20.55639857
48932,77.15384615,1302.564103,0.307692308,20.3059516
48933,77.15384615,1302.564103,0.333333333,20.05294164
