SN:0141335,,
Time/s,Pressure/MPa,Temperature/°C
14999.91,8.6690,32.8
15002.91,8.6684,32.8
15005.91,8.6689,32.8
15008.91,8.6687,32.8
15011.91,8.6691,32.8
15014.91,8.6692,32.8
15017.91,8.6698,32.8
15020.91,8.6690,32.8
15023.91,8.6694,32.8
15026.91,8.6693,32.8
15029.91,8.6694,32.8
15032.91,8.6692,32.8
15035.91,8.6689,32.8
15038.91,8.6691,32.8
15041.91,8.6687,32.8
15044.91,8.6690,32.7
15047.91,8.6686,32.7
15050.90,8.6692,32.7
15053.90,8.6692,32.7
15056.91,8.6694,32.7
15059.90,8.6701,32.7
15062.91,8.6701,32.7
15065.91,8.6701,32.7
15068.91,8.6707,32.7
15071.91,8.6710,32.7
15074.91,8.6708,32.7
15077.91,8.6708,32.7
15080.91,8.6713,32.7
15083.91,8.6709,32.7
15086.91,8.6705,32.7
15089.90,8.6706,32.7
15092.90,8.6708,32.7
15095.90,8.6700,32.7
15098.90,8.6703,32.7
15101.90,8.6704,32.7
15104.90,8.6705,32.7
15107.91,8.6703,32.6
15110.91,8.6704,32.6
15113.91,8.6711,32.6
15116.90,8.6707,32.6
15119.90,8.6713,32.6
15122.91,8.6718,32.6
15125.91,8.6716,32.6
15128.91,8.6717,32.6
15131.90,8.6719,32.6
15134.91,8.6727,32.6
15137.91,8.6724,32.6
15140.91,8.6724,32.6
15143.91,8.6728,32.6
15146.90,8.6719,32.6
15149.90,8.6724,32.6
15152.90,8.6723,32.6
15155.90,8.6727,32.6
15158.90,8.6723,32.6
15161.90,8.6724,32.6
15164.90,8.6729,32.6
15167.90,8.6727,32.6
15170.91,8.6731,32.6
15173.90,8.6739,32.6
15176.91,8.6746,32.6
15179.91,8.6742,32.6
15182.91,8.6748,32.6
15185.91,8.6743,32.6
15188.90,8.6741,32.6
15191.90,8.6740,32.6
15194.90,8.6732,32.6
15197.90,8.6735,32.6
15200.90,8.6731,32.6
15203.90,8.6738,32.6
15206.90,8.6739,32.6
15209.90,8.6730,32.6
15212.91,8.6732,32.6
15215.90,8.6729,32.6
15218.90,8.6723,32.6
15221.90,8.6727,32.6
15224.90,8.6723,32.6
15227.90,8.6717,32.6
15230.90,8.6721,32.6
15233.90,8.6729,32.6
15236.90,8.6736,32.6
15239.90,8.6740,32.6
15242.90,8.6737,32.6
15245.90,8.6731,32.6
15248.90,8.6730,32.6
15251.90,8.6733,32.6
15254.90,8.6741,32.6
15257.90,8.6737,32.6
15260.90,8.6739,32.6
15263.90,8.6744,32.6
15266.90,8.6739,32.6
15269.90,8.6744,32.6
15272.90,8.6751,32.6
15275.90,8.6750,32.6
15278.90,8.6753,32.6
15281.90,8.6766,32.6
15284.90,8.6770,32.6
15287.90,8.6770,32.6
15290.90,8.6768,32.6
15293.90,8.6771,32.6
15296.90,8.6772,32.6
15299.90,8.6774,32.6
15302.90,8.6765,32.6
15305.90,8.6773,32.6
15308.90,8.6766,32.6
15311.90,8.6764,32.6
15314.90,8.6770,32.6
15317.90,8.6768,32.6
15320.90,8.6768,32.6
15323.90,8.6763,32.6
15326.90,8.6758,32.6
15329.90,8.6762,32.6
15332.90,8.6758,32.6
15335.90,8.6759,32.6
15338.90,8.6762,32.6
15341.90,8.6757,32.6
15344.90,8.6757,32.6
15347.90,8.6755,32.6
15350.90,8.6758,32.6
15353.90,8.6752,32.6
15356.90,8.6756,32.6
15359.90,8.6754,32.6
15362.90,8.6757,32.6
15365.90,8.6751,32.6
15368.90,8.6759,32.6
15371.90,8.6757,32.6
15374.90,8.6757,32.6
15377.90,8.6765,32.6
15380.90,8.6764,32.6
15383.90,8.6757,32.6
15386.90,8.6760,32.6
15389.90,8.6758,32.6
15392.90,8.6751,32.6
15395.90,8.6753,32.6
15398.90,8.6755,32.6
15401.90,8.6755,32.6
15404.90,8.6754,32.6
15407.90,8.6752,32.6
15410.90,8.6747,32.6
15413.90,8.6753,32.6
15416.90,8.6752,32.6
15419.90,8.6748,32.6
15422.90,8.6749,32.6
15425.90,8.6750,32.6
15428.90,8.6753,32.6
15431.90,8.6755,32.6
15434.90,8.6764,32.6
15437.90,8.6767,32.6
15440.90,8.6768,32.6
15443.90,8.6761,32.6
15446.90,8.6763,32.6
15449.90,8.6758,32.6
15452.90,8.6754,32.6
15455.90,8.6760,32.6
15458.90,8.6767,32.6
15461.90,8.6763,32.6
15464.90,8.6773,32.6
15467.90,8.6770,32.6
15470.90,8.6771,32.6
15473.90,8.6765,32.6
15476.90,8.6770,32.6
15479.90,8.6769,32.6
15482.90,8.6772,32.6
15485.90,8.6776,32.6
15488.90,8.6774,32.6
15491.90,8.6773,32.6
15494.90,8.6764,32.6
15497.90,8.6764,32.6
15500.90,8.6783,32.6
15503.90,8.6787,32.6
15506.90,8.6792,32.6
15509.90,8.6793,32.6
15512.90,8.6800,32.6
15515.90,8.6800,32.6
15518.90,8.6800,32.6
15521.90,8.6800,32.6
15524.90,8.6798,32.6
15527.90,8.6800,32.6
15530.90,8.6805,32.6
15533.90,8.6794,32.6
15536.90,8.6797,32.6
15539.90,8.6803,32.6
15542.90,8.6805,32.6
15545.90,8.6804,32.6
15548.90,8.6801,32.6
15551.90,8.6807,32.6
15554.90,8.6809,32.6
15557.90,8.6800,32.6
15560.90,8.6795,32.6
15563.90,8.6793,32.6
15566.90,8.6801,32.6
15569.90,8.6788,32.6
15572.90,8.6788,32.6
15575.90,8.6795,32.6
15578.90,8.6795,32.6
15581.90,8.6807,32.6
15584.90,8.6809,32.6
15587.90,8.6808,32.6
15590.90,8.6820,32.6
15593.90,8.6825,32.6
15596.90,8.6824,32.6
15599.90,8.6831,32.6
15602.90,8.6833,32.6
15605.90,8.6829,32.6
15608.90,8.6834,32.6
15611.90,8.6830,32.6
15614.90,8.6830,32.6
15617.90,8.6824,32.6
15620.90,8.6825,32.5
15623.90,8.6822,32.5
15626.90,8.6821,32.5
15629.90,8.6823,32.5
15632.90,8.6825,32.5
15635.90,8.6826,32.5
15638.90,8.6819,32.5
15641.90,8.6821,32.5
15644.90,8.6821,32.5
15647.90,8.6818,32.5
15650.90,8.6818,32.5
15653.90,8.6822,32.5
15656.90,8.6820,32.5
15659.90,8.6815,32.5
15662.90,8.6811,32.5
15665.90,8.6811,32.5
15668.90,8.6813,32.5
15671.90,8.6809,32.5
15674.90,8.6802,32.5
15677.90,8.6805,32.5
15680.90,8.6807,32.5
15683.90,8.6808,32.5
15686.90,8.6802,32.5
15689.90,8.6796,32.5
15692.90,8.6803,32.5
15695.90,8.6794,32.5
15698.90,8.6790,32.5
15701.90,8.6790,32.5
15704.90,8.6786,32.5
15707.90,8.6790,32.5
15710.90,8.6785,32.5
15713.90,8.6788,32.5
15716.90,8.6791,32.5
15719.90,8.6785,32.5
15722.90,8.6788,32.6
15725.90,8.6786,32.6
15728.90,8.6783,32.6
15731.90,8.6790,32.6
15734.90,8.6780,32.6
15737.90,8.6781,32.6
15740.90,8.6778,32.6
15743.90,8.6778,32.6
15746.90,8.6783,32.6
15749.90,8.6777,32.6
15752.90,8.6788,32.6
15755.90,8.6786,32.6
15758.90,8.6791,32.6
15761.90,8.6786,32.6
15764.90,8.6784,32.6
15767.90,8.6782,32.6
15770.90,8.6787,32.6
15773.90,8.6790,32.6
15776.90,8.6785,32.6
15779.90,8.6792,32.6
15782.90,8.6794,32.6
15785.90,8.6798,32.6
15788.90,8.6797,32.6
15791.90,8.6803,32.6
15794.90,8.6796,32.6
15797.90,8.6801,32.6
15800.90,8.6804,32.6
15803.90,8.6810,32.6
15806.90,8.6808,32.6
15809.90,8.6808,32.6
15812.90,8.6809,32.6
15815.90,8.6808,32.6
15818.90,8.6814,32.6
15821.90,8.6807,32.6
15824.90,8.6806,32.6
15827.90,8.6804,32.6
15830.90,8.6803,32.6
15833.90,8.6807,32.6
15836.90,8.6806,32.6
15839.90,8.6813,32.6
15842.90,8.6813,32.6
15845.90,8.6811,32.6
15848.90,8.6812,32.6
15851.90,8.6808,32.6
15854.90,8.6805,32.6
15857.90,8.6806,32.6
15860.90,8.6808,32.6
15863.90,8.6805,32.6
15866.90,8.6804,32.6
15869.90,8.6809,32.6
15872.90,8.6801,32.6
15875.90,8.6797,32.6
15878.90,8.6795,32.6
15881.90,8.6806,32.6
15884.90,8.6802,32.6
15887.90,8.6799,32.6
15890.90,8.6803,32.6
15893.90,8.6801,32.6
15896.90,8.6805,32.6
15899.90,8.6804,32.6
15902.90,8.6805,32.6
15905.90,8.6797,32.6
15908.90,8.6785,32.6
15911.90,8.6790,32.6
15914.90,8.6781,32.6
15917.90,8.6785,32.6
15920.90,8.6795,32.6
15923.90,8.6792,32.6
15926.90,8.6794,32.7
15929.90,8.6804,32.7
15932.90,8.6800,32.7
15935.90,8.6807,32.7
15938.90,8.6801,32.7
15941.90,8.6808,32.7
15944.90,8.6815,32.7
15947.90,8.6809,32.7
15950.90,8.6796,32.7
15953.90,8.6786,32.7
15956.90,8.6786,32.7
15959.90,8.6787,32.7
15962.90,8.6776,32.7
15965.90,8.6768,32.7
15968.90,8.6782,32.7
15971.90,8.6782,32.7
15974.90,8.6787,32.7
15977.90,8.6781,32.7
15980.90,8.6783,32.7
15983.90,8.6785,32.7
15986.90,8.6785,32.7
15989.90,8.6787,32.7
15992.90,8.6792,32.7
15995.90,8.6788,32.7
15998.90,8.6791,32.7
16001.90,8.6784,32.7
16004.90,8.6789,32.7
16007.90,8.6792,32.7
16010.90,8.6790,32.7
16013.90,8.6790,32.7
16016.90,8.6788,32.7
16019.90,8.6795,32.7
16022.90,8.6802,32.7
16025.90,8.6798,32.7
16028.90,8.6800,32.7
16031.90,8.6802,32.7
16034.90,8.6802,32.7
16037.90,8.6805,32.7
16040.90,8.6794,32.7
16043.90,8.6796,32.7
16046.90,8.6795,32.7
16049.90,8.6785,32.7
16052.90,8.6794,32.7
16055.90,8.6795,32.7
16058.90,8.6804,32.7
16061.90,8.6808,32.7
16064.90,8.6809,32.7
16067.90,8.6810,32.7
16070.90,8.6817,32.7
16073.90,8.6818,32.7
16076.90,8.6794,32.7
16079.90,8.6769,32.7
16082.90,8.6733,32.7
16085.90,8.6689,32.7
16088.90,8.6645,32.7
16091.90,8.6606,32.7
16094.90,8.6556,32.7
16097.90,8.6509,32.7
16100.90,8.6467,32.7
16103.90,8.6429,32.7
16106.90,8.6397,32.7
16109.90,8.6358,32.7
16112.90,8.6326,32.7
16115.90,8.6291,32.7
16118.90,8.6267,32.7
16121.91,8.6242,32.7
16124.91,8.6217,32.7
16127.91,8.6195,32.7
16130.91,8.6165,32.7
16133.91,8.6132,32.7
16136.91,8.6115,32.7
16139.91,8.6091,32.7
16142.91,8.6072,32.7
16145.91,8.6044,32.7
16148.91,8.6024,32.7
16151.91,8.5270,32.7
16154.90,8.5489,32.7
16157.91,8.5536,32.7
16160.91,8.5546,32.7
16163.90,8.5533,32.7
16166.91,8.5519,32.7
16169.90,8.5500,32.7
16172.90,7.1171,32.7
16175.90,6.9733,32.7
16178.90,5.7970,32.7
16181.90,6.0350,32.7
16184.90,4.9579,32.7
16187.90,5.9591,32.7
16190.90,5.9132,32.6
16193.90,5.7798,32.6
16196.90,5.8812,32.6
16199.90,5.9164,32.6
16202.90,4.9265,32.6
16205.90,5.5587,32.6
16208.90,5.6903,32.6
16211.90,3.6157,32.6
16214.90,4.1257,32.6
16217.90,2.3984,32.6
16220.90,3.1832,32.6
16223.90,2.1960,32.5
16226.90,1.8338,32.5
16229.90,1.3502,32.5
16232.90,0.8714,32.5
16235.90,1.1108,32.5
16238.90,0.4136,32.5
16241.90,0.1852,32.5
16244.90,0.1181,32.5
16247.90,0.1092,32.5
16250.90,0.1094,32.5
16253.90,0.1088,32.5
